customer_id,name,email,phone,signup_date,country,state,city,customer_segment
95b9e99e-8da9-472d-b104-ad0fc1cafc6f,Robert Rivera,nthomas@example.org,(473)558-2569x8828,2024-04-28,US,Missouri,Saramouth,new
6f59fad8-41b7-42a6-af73-9b80f87b7445,Matthew West,webbwanda@example.net,+1-669-427-2568x0411,2024-02-03,US,Alabama,Loristad,new
6ce6fd6e-46f1-491d-8cbc-5486ffd76030,Thomas Berry DVM,sarah96@example.org,001-703-985-2180x2367,2022-04-22,Canada,Alberta,Cheyenneton,active
0acd28ce-867d-4619-95f0-c0836ed4fd94,Vickie Ellis,johnroth@example.com,618-378-7551,2022-07-15,UK,Scotland,Bookerland,churned
2fabf93e-bc3e-47d8-88e7-6e1f8bc05df8,Mike Gomez,daniel35@example.net,842-748-6145x0217,2024-04-13,Australia,Queensland,North Lindaville,new
196ef926-4d73-4905-bbae-ce3d6cd3f88f,Luis Smith,kevinwalter@example.net,249-224-3236x235,2024-04-01,US,South Carolina,North David,new
6eb3320b-6e5e-4682-a262-c7071172cd40,Christopher Santana,michael35@example.org,+1-256-890-8281x203,2023-10-28,US,Texas,North Matthewfurt,active
90855215-b46d-4df4-923c-2d6d29bd1151,Alexandra Rosario,williamsveronica@example.org,+1-793-205-4772x9854,2022-05-26,US,Indiana,West Roberthaven,active
b252ec66-4942-486d-821b-b5d794f4bb9a,Kari Stephens,cynthiahoward@example.com,5526711499,2023-05-27,US,Maine,Jonathanport,active
a118fec1-d64b-4224-ae0e-43679cb40834,Taylor Smith,jenningslucas@example.org,534.284.1295x739,2024-03-19,US,Alabama,North Thomaschester,new
e2eaa58e-11a7-492a-8635-fd6bd1ea6c9e,Amy Williams,eperry@example.net,+1-624-927-7070,2023-08-01,US,Wyoming,Andreaview,active
dfc3d355-99b1-47b9-97bb-9ed946979873,Brenda Anderson,ccooper@example.com,431-327-7448x67771,2023-10-13,US,New Hampshire,Parkerside,active
0bd10542-c2d9-4b58-939d-834d3088284b,Anna Brown,zacharywallace@example.org,204-944-4477x636,2022-05-29,Australia,Queensland,North Peter,active
b1b95c1c-d7a1-4f1c-897e-41b947bdfe2d,Rachael Avery,ian55@example.net,(922)327-9836x957,2022-08-06,UK,Wales,West Ashleyfort,dormant
9b954335-f41c-473d-b707-8bbb94f32d13,Sharon Byrd,cynthia71@example.org,851.435.1857x05391,2022-12-17,US,Wisconsin,New Ianland,active
a8a51093-ad9b-48e8-81ea-b3eaf2c7966b,Robert Stokes,zcolon@example.com,(605)954-9182,2023-04-27,Canada,British Columbia,Shannonhaven,dormant
9f0e827b-cbef-419d-8068-745643ac469c,Susan Buckley,adriana16@example.org,815.460.9782x0362,2022-01-10,US,Alaska,South Nathanfort,dormant
58a14180-d9ec-4561-b1dd-a24ed3188072,Dylan Woods,maryoliver@example.com,(536)525-2230x8389,2022-05-23,US,North Dakota,Jackiehaven,active
8063656d-d7ae-494a-9672-10569d0e80c5,Elizabeth Patel,brookecowan@example.net,(735)377-6725,2023-11-07,US,New York,Port Christopherhaven,active
ebc7b605-9d0c-49fc-a758-fd791bed3f26,Brooke Fowler MD,ashleeadams@example.net,001-448-693-8029x84784,2023-03-04,UK,Northern Ireland,Rickymouth,active
954d4ad2-815c-4d1f-aef5-c7faf4df0dc6,Daniel Davenport,johnsonleslie@example.org,(304)669-0264x786,2023-09-27,Germany,Berlin,Sonyaton,active
8516d914-467a-4f84-9569-28fde6b2ad1c,Veronica Evans,marklee@example.org,402-390-8482x51998,2022-08-26,UK,Scotland,New Kendrahaven,churned
317f2205-59c6-476a-b9bb-f6428b7b85b7,Caitlin Griffin,mathismichael@example.org,453.592.5021x21850,2022-10-21,US,Wyoming,South William,active
69b8c25f-636c-45ea-80aa-3413eb6f7f7d,Daniel Campbell,tuckerstacy@example.org,913-784-7107x50543,2023-08-27,UK,Wales,Longhaven,active
8c90cce2-f90f-4065-862e-095e6f535ef6,Lisa Kaufman,hallwesley@example.org,5256784952,2022-12-25,US,Alabama,Christinamouth,active
c11a0fad-e2b0-442f-97c0-19cf9c7e44f8,Stacey Brown,johnkim@example.org,001-316-275-3809,2022-10-10,US,Arkansas,Lake Kellyview,active
2b296d34-d086-4b39-89ab-f0b9cf6b06bd,Lindsey Burke,lisavillanueva@example.org,3585141561,2023-10-15,US,Florida,Vegastad,active
a3297b8f-90e1-454b-954a-78b5ac4b0a16,Alexandria Logan,garygordon@example.net,395-923-7581,2023-01-09,UK,Scotland,Barronton,vip
481ce437-0759-4902-82f7-b9ea79c0d9ea,Lisa Simon,scottamy@example.org,001-740-888-0673x36172,2024-03-11,US,Ohio,North Kellyport,new
3f7c0611-00d2-427d-91bc-1c21fbfb9aa9,Mario Frederick,stevenwerner@example.org,472-505-4420,2022-03-12,US,Virginia,West Edwin,active
51453b0a-2bf2-4ff4-b06a-5f8752fc9c88,Jeffrey Villarreal,nmartin@example.net,378.817.7211x567,2022-12-11,US,New York,South Phillipland,dormant
4fc4bca9-8e80-449b-95ab-d3e92fa50df2,Jason Walker,hscott@example.net,+1-885-734-0234x42279,2024-02-19,US,Nebraska,Ericshire,new
1d6f512b-d6e4-46da-80da-4e713e662396,Stephanie Garcia,hartgary@example.net,(539)402-7754x44785,2022-04-09,US,Pennsylvania,Port Brianaland,dormant
49d7dcc1-2b71-4bff-8ef5-13c6343b3a97,Sarah Scott,cheyenne71@example.org,+1-386-375-8298x12805,2022-11-17,US,West Virginia,Lake Lydia,active
319e8a40-64db-4c24-90c0-115cb9b485c6,Alexander Carlson,robertswilliam@example.com,867-662-1104,2022-11-29,US,Maine,Melissamouth,dormant
a370220d-7780-4ca2-9844-5debb9f4745f,Lisa Lawson,sarahgilbert@example.org,001-879-810-9965,2023-11-02,US,West Virginia,East Wanda,active
17d862c4-c982-4606-9ddf-861363c0dd71,Shelly Rangel,xhenson@example.com,(518)547-1512,2024-03-02,US,Michigan,Davisberg,active
363b97f4-0f73-4c9c-966c-e88bec055e07,Miguel Hopkins,frice@example.net,(870)771-6206x894,2024-04-09,US,Minnesota,Lake Nicoleland,new
623c18b1-ee0f-41e2-a455-911e91f4cd43,Caitlin Caldwell,davisashley@example.com,001-550-796-2644x130,2023-02-17,US,Utah,Anthonytown,active
d9b619fe-e7a1-4690-bc34-554cca8e7900,Jason Lee,ajones@example.net,227.961.5095,2024-02-18,US,New Mexico,New Stevestad,new
a7349849-7da9-4848-a6f5-1b84e7e32f58,Maria Mccormick,lsmith@example.org,001-818-460-7231x642,2024-03-05,UK,Northern Ireland,Jonesshire,active
5c796213-d509-4978-bb03-5a28a2cf0d59,Katie Jones,nkaiser@example.com,254.323.9443x177,2024-01-27,US,Mississippi,Port Ronnie,vip
45e913c6-8134-49a3-95c0-c9256f165dab,Donna Kelly DVM,amartinez@example.com,+1-526-498-8047x572,2024-03-16,Canada,Ontario,Walkerside,new
6248652d-a383-4bc3-bb87-7c4f75c32cf6,Michelle Howell,hansendavid@example.com,001-588-836-2398x67014,2022-05-07,US,North Carolina,Amandaberg,active
cdc822c5-597d-483a-881d-318c9565674f,Mary Chen,hensleyclaire@example.net,(899)270-8742,2022-03-14,US,Idaho,East Richard,active
4194a41b-7ebe-4448-9668-b3ab24458c54,Joel Thomas,morrislinda@example.org,809.424.3821x404,2024-01-01,Australia,Tasmania,Monicafort,active
08e14285-76f3-468f-a2df-2c6500a7bdef,Eric Hancock,gilesaaron@example.org,864.973.8145x77710,2023-01-13,Canada,Quebec,Garciabury,churned
e54b0759-8f51-47e8-b118-23d87a6a3e49,Marie Webb,druiz@example.com,(649)338-5726x6547,2024-04-30,Germany,Hesse,East Mikayla,new
bc3da3e2-e0f6-450a-8ed7-38c82f3499a8,Katrina Baker,gwilliams@example.org,(907)493-0361x10121,2022-08-19,Australia,Victoria,South Michael,vip
cc22bba7-3631-420c-8c10-3ae3ff6cfb0c,Cindy Gallegos,mwallace@example.com,249.640.1859,2022-12-29,US,Washington,Whiteville,active
3ea9c15e-8d0d-4449-945d-aa1445af5ada,Edward Stewart,garyduarte@example.org,940-447-3834x41639,2023-08-28,US,Wyoming,Hensonhaven,active
35ba3d5d-9552-461a-9656-b63cd6795948,Sandra Dennis,nathan73@example.com,215-694-1534x042,2024-04-11,US,Minnesota,Nelsonview,new
20b0944e-7810-4115-a316-50b5cdd79742,Jimmy Porter,kimkristin@example.com,612-558-8545,2023-09-10,US,Oregon,Kennedyville,active
80de749e-464b-4ec8-b46f-84094aae4f02,Samantha Torres,williamsterri@example.net,001-214-512-7764x0321,2022-12-24,UK,Wales,Myersville,vip
47bfbf74-2f6e-421a-a568-ce6f26ec5eb3,Charles Martin,aaron63@example.net,6068013340,2023-07-11,UK,Scotland,Costamouth,active
ee11ffc3-e9fb-4c8a-809a-93756d61aa47,Katrina Wilkins,miranda69@example.org,(321)540-9039x800,2022-02-06,Germany,Lower Saxony,West Chelsey,dormant
faf58dfa-6842-4472-9af7-77fed7c68e2e,Gavin Welch DDS,dbennett@example.net,+1-225-461-2666x6734,2023-01-25,US,North Carolina,Zacharyfort,dormant
a4b88b97-fdc6-4002-80e8-824eaa064219,Erin Martinez,schaeferanthony@example.com,001-395-806-8178x577,2022-03-18,US,Colorado,Oliverhaven,churned
e57613d5-5b45-4d1f-b14e-e5711652bf80,Sarah Rodriguez,kevin26@example.org,705-344-1128x932,2023-06-06,US,Vermont,Lake Jennamouth,active
0b14eee5-c3ea-411a-9877-6128875f3cd2,Keith Watson,hgonzalez@example.org,001-304-225-1949x886,2022-10-28,US,Kansas,Helenport,active
edca91f4-a5df-44e1-83f2-4936c087d640,David Warner,dennis60@example.net,711.376.7648,2022-07-20,US,South Carolina,South Kyle,vip
7167c83a-16a1-4b18-b2a2-7cace54172c0,Rachel Martinez,smithlauren@example.com,528.681.5959x341,2022-01-30,Germany,Baden-Württemberg,Jonesborough,active
d06fee96-ed97-4343-bb47-f7dfcf9d403f,Ian White,tim25@example.com,719.217.4187,2022-02-11,Australia,South Australia,Port Ryanmouth,vip
86935e36-48e6-45ad-a3fc-d46f406d3b3f,Courtney Miller,rramirez@example.net,(394)525-8602x0090,2023-05-07,UK,Scotland,Lake Davidhaven,active
a33464d8-dd73-4c9f-acb8-c9edac2d6dc2,Heather Holmes,angela34@example.com,001-802-715-9105x269,2023-07-12,US,Washington,Rogerside,active
bb1b7740-d2a6-46db-b26c-657bd0b73f9c,Leonard Serrano,calderonwilliam@example.net,975.608.8904x9397,2022-12-27,US,Virginia,Lake Zacharystad,active
c637eec1-13cd-4608-95d4-9e97502e1af2,Nancy Gardner,thomas25@example.net,+1-855-410-4960,2024-01-31,Canada,Nova Scotia,Rebeccamouth,new
cf65c044-bf6d-46b2-8523-35646f9b1311,Jason Davis,iward@example.com,+1-228-785-5282x6762,2023-01-08,US,Delaware,East Nathan,dormant
5b73159a-c4fe-46b4-a4e2-cb90b47152f1,Eric Hall,kathyflores@example.com,(271)813-3747x517,2022-10-24,US,New Mexico,Bennettfurt,active
33222fe5-45b2-4c33-b51c-50170078e219,Kelly Gutierrez,ericapark@example.net,001-967-561-2543x3203,2024-02-26,US,Kentucky,East Jessica,new
2cd6b272-8d00-45dd-a67c-15f8cc00b776,Jessica Shaw,thomas70@example.com,304-953-9186x9122,2022-07-27,US,Connecticut,Emilyborough,dormant
36bef2b1-ff0c-486a-a9b7-ca4dbf0cd690,Christina Sullivan,bweber@example.net,(447)695-6489x174,2023-01-26,US,Mississippi,Perezport,vip
d9490d87-3c67-49b6-90e6-403f793de822,Nathan Cantrell,scottleonard@example.net,7067017171,2024-04-08,US,Hawaii,Lake Christopher,active
5938fb34-b0d5-40bd-b8da-a028cd3ca29b,John Freeman,ryanvargas@example.com,527.803.2012x50831,2022-03-11,Canada,Manitoba,Kerrville,active
8824d609-21e4-4fd2-bc10-5afb29a3bf4b,Janet Jackson,dthomas@example.com,625-316-9457,2022-04-17,UK,Northern Ireland,Juantown,active
7b0eaf69-39ad-4cbd-9efe-8d0e4a546bb8,Stephanie Dickerson,rarnold@example.net,522.833.2847,2023-10-27,US,Idaho,Ericmouth,active
ef7e2551-02f9-4219-98ed-b613ccb394f6,Casey White,ortegaryan@example.com,+1-786-451-4579,2022-07-21,US,Kansas,Lake Emilyborough,active
c462d418-4789-49ff-ac06-9b8c711ca53e,Sarah Gay,thomasjeffrey@example.com,001-992-723-1316,2022-07-05,US,Utah,Henryville,active
22952b7a-1e1a-4388-bbad-d376e9778071,Chase Walker,joseph48@example.net,001-549-553-6098x04062,2024-01-24,US,Rhode Island,Alyssaberg,active
e46915c3-59e1-42f0-a9fa-607cce40914b,Donna Lawson,williamscynthia@example.net,269.718.1529,2022-05-26,US,Pennsylvania,Hammondtown,dormant
d750d318-74f3-426c-a5fd-6baacbe32eed,April Wright,kim42@example.com,(518)421-6527x327,2023-04-26,US,South Dakota,East Benjaminland,vip
c89947cd-2112-427b-ad85-84ef07d70067,Jessica Scott,simmonsrobert@example.com,(703)296-2588x36574,2024-04-04,UK,Scotland,North Michael,new
214c3a33-22ad-42c6-87f5-77d40ad5136f,Matthew Colon,davidchurch@example.org,(339)944-3389,2023-10-30,US,Arizona,Millerville,active
4268fe6d-322b-48c4-9e85-433bc5b80ea3,Dr. Brandon Campos,christensenrodney@example.net,723-720-6770x351,2022-04-03,US,Massachusetts,Lake Drew,active
ff863a8d-2729-48c8-ada2-ba2a699de2f7,Eric Ramirez DDS,ellensmith@example.net,(236)355-6074x09292,2024-03-12,US,Florida,Rodriguezland,new
d1d7954c-d789-4cb1-b46b-daade2050b99,Shannon Thompson,lmartinez@example.com,660.595.5219,2022-06-27,UK,England,Port Summerton,dormant
3150d6cf-ca4b-4862-8867-918dc75219a9,Sherry Taylor,hoffmanvictoria@example.net,001-739-964-5343,2024-04-01,US,Rhode Island,Craneshire,new
85c7bb1a-0faf-4ade-a502-ea4d2050b799,Courtney Wolf,nbrown@example.com,001-235-265-3874x95198,2023-11-14,US,Nebraska,Port Johnport,active
a3a3a57f-c07b-42a7-88e5-e93a8eb6e6bf,Kevin Brown,kfoster@example.org,552.714.5639,2022-12-08,UK,England,West David,churned
98583bd4-7715-4b05-9af5-c4eaf9847a95,Devon Mcdonald,dtaylor@example.org,703-963-3709x6492,2022-07-04,US,California,South Jake,dormant
1afac992-3c50-43e6-98f3-b9e3bc13c6ba,Kurt Hall,vdean@example.com,405-312-4765,2023-11-12,US,Alaska,Royshire,active
ee3462fb-b756-4e44-a0eb-227af4fa1c3a,Douglas Ward,james89@example.net,(431)304-7851,2023-11-28,Canada,New Brunswick,Colemanville,active
7bfa903e-07ef-4ed6-be7b-d3b47f871530,Mike Norton,brianbryant@example.org,865-620-6288x3400,2023-06-15,US,Delaware,Robertshire,vip
091e1978-6ed3-4cdf-97dd-d4e75f0461bc,Jessica Miller,grahamgabrielle@example.net,(976)417-7569,2023-04-30,US,Mississippi,Benjaminfort,dormant
7fef3a73-5e10-4464-abc9-3aa76ef570e3,Robert Davis,matthew43@example.org,(699)463-5053x6213,2024-03-26,US,Michigan,East Melissabury,active
80827f1f-7cea-41dc-9905-c25587477934,Michael Long DVM,johnstonandrea@example.org,264-770-3064,2022-05-15,US,Nebraska,Mooreshire,active
1a35c6ff-298e-4a20-b58e-b8eb332ec156,Cheryl Carter,jessicakennedy@example.org,001-509-491-9967x65145,2024-04-05,US,Maryland,Lake Williamfurt,new
502bcef1-e8d7-43c4-89eb-25fa42bc86e4,Angela Warren,christinamelendez@example.net,420.507.9507,2024-01-21,Australia,New South Wales,Lake Meredith,active
ada0c740-36dc-4784-88d2-ec7e6f850e4e,Lauren Mcbride,sherry90@example.net,(631)691-4108x46934,2024-03-05,UK,England,Port Veronicashire,new
382f413a-d565-4dd5-a44f-2b2ecb44e83a,George Potter,sarah52@example.com,801-803-2100,2023-11-18,US,Washington,New Heather,active
b2602884-580a-4322-8398-c329c8ffebb8,Grace Young,mezaerin@example.net,(978)563-9319,2022-06-01,US,Utah,New Misty,active
6e402455-fb4a-4b22-9bd1-58357ab112b9,Melissa Phillips,ogibbs@example.org,(285)466-0695x8454,2022-08-10,US,Tennessee,Larsenville,dormant
6f94c06b-dbed-4ffc-a981-5b5934ad13fe,Amanda Barker,hollowayshannon@example.org,654.426.7854,2024-02-19,Germany,Lower Saxony,Port Jacquelinechester,new
603a922b-6c7c-4ad3-b8c2-64ccddc6d639,Eric Bowers,elizabethbell@example.org,948-466-7429x95969,2024-04-19,US,Arizona,New Jason,new
d8b3cec9-cf3c-4972-b5a8-44c3c117eb94,Mark Brown,lloydkevin@example.net,+1-980-991-6989x530,2023-03-30,UK,Scotland,East Tyronefort,active
ad3a672a-64a9-4306-8f34-3de84ff2a4ce,Bryan Moore,lmoore@example.com,(422)413-2733,2023-07-15,Canada,British Columbia,Lake Paul,active
90288747-fe26-475c-aeb1-afcd81613b16,Marvin Anthony,dcollins@example.com,261.316.4677x6831,2024-01-31,Germany,Hamburg,New Allisonmouth,new
02aab034-c604-4e70-81ad-58129f84e70d,Thomas Hancock,yalvarez@example.com,263-264-8181x076,2022-11-16,US,North Carolina,Bartonside,vip
27b818ea-629b-4095-b504-4a15a922db39,Christine Delgado,jennifercarney@example.net,001-680-282-9084,2023-11-06,US,Utah,West Matthewfort,active
9242a58a-abf2-4882-a2bd-51ca976582ab,Lucas Quinn,cindyburton@example.com,716-268-4568x5930,2023-06-05,US,Washington,New Stevenfurt,active
2707bcd3-11cb-40de-9392-18ac5008f35e,Elizabeth Edwards,mikesantiago@example.com,775-288-0000x871,2023-04-27,US,Vermont,East Lisa,vip
4cea07b2-694c-43b7-9d94-7dfa2f7c3f8c,Michael Baker,anne73@example.net,001-647-672-1566x490,2024-04-07,US,Connecticut,North Jessica,active
a47539cc-85c3-4384-8a94-038861ad8786,Kenneth Mathews,jenkinsanthony@example.net,966.661.9049x384,2022-09-01,US,Vermont,East Elizabethview,churned
36467c88-e04f-47ad-9c9b-d9af3b2331af,Jessica Bright,maddoxkenneth@example.com,001-692-461-2046x7603,2023-09-20,Germany,North Rhine-Westphalia,Tinaberg,active
9d56c6e0-4f1c-4d66-9ed0-4b734024d927,Jennifer Wilson,lauriebarton@example.com,999.531.7984x6600,2022-04-14,UK,England,Lake Matthew,dormant
e4cf282b-3504-43d6-80cd-6737c7f9fb98,Dawn Rivera,williamgross@example.net,(777)212-0364,2022-09-18,US,Florida,Matthewview,active
ad473f54-cfaa-4b35-99f5-532d72592f7a,William Owen,john97@example.net,001-606-451-0734x274,2022-04-01,US,Florida,Lake Wesleyfurt,vip
644f4308-f64b-4456-ac97-c2468268ca35,Nicholas Hodges,john78@example.org,+1-992-859-3651x722,2024-02-21,US,Montana,East Davidfort,new
b24c586e-6575-4d00-aa22-ff24b8486ef2,Michael Kirby,juan43@example.net,(829)886-7286,2022-02-24,US,Louisiana,West Carlaview,dormant
e95b1f70-7c6c-4eb6-851b-d4370f6fe10e,Cheyenne Houston,xnielsen@example.com,740.626.1599x427,2022-03-08,US,New Jersey,South Laurafurt,dormant
5dce77fd-cd3b-4283-a010-79dcf1969d1d,Andrea Griffin,kevinrussell@example.net,(419)265-2822,2023-08-04,UK,Northern Ireland,East Russell,active
44db375b-40fd-4323-bfe1-6a190c88881f,Angela Duran,brownmary@example.org,(429)452-3898x32139,2024-01-12,US,Arkansas,Murphytown,active
e3ee2646-6956-4df5-880a-d40c70e06998,Jasmine Thomas MD,shawnmurray@example.com,329.416.7476x492,2023-10-27,US,Alabama,New Samanthamouth,active
d465c2b7-4fca-4bb9-8632-cbc1235ceefa,Elizabeth Flores,watkinsjames@example.com,(792)706-3460,2023-09-21,US,Rhode Island,East Taylor,active
60ebcabe-5863-47da-8997-8ecc5c649270,Michael Blackburn,gardnerdeborah@example.com,246-314-7695,2022-12-17,UK,Scotland,Kempshire,dormant
df93dde2-3047-43c8-857e-3f9f7396a894,Angela Guzman,perezvirginia@example.org,001-293-932-7928,2022-07-11,US,Ohio,Hobbsburgh,active
e7a25f88-03b5-4f6d-9a8d-a5956d4ac66c,Jennifer Miller,bmoore@example.org,+1-472-700-5575x3220,2023-02-19,US,Indiana,Samanthafort,dormant
7929e700-6f72-439e-9c51-e1f00afbc327,Jordan Alvarez,michaelthomas@example.org,(383)231-7879x353,2022-04-11,US,Pennsylvania,West Tamarabury,dormant
92aacc43-43c5-4418-9678-dadb6b693f0b,Meagan Obrien,qgibbs@example.net,5877026717,2022-02-13,US,Colorado,Taylorburgh,dormant
ef3b2c3c-ab94-496d-a2b0-fcbf98162195,Jay Smith,devon28@example.com,+1-283-437-3037x430,2023-11-26,UK,England,Julieberg,active
859c4e8d-c729-4301-9f87-d393a6120d66,Richard Brown,james46@example.org,630.658.8366x516,2022-03-21,US,Louisiana,Johnland,active
1b852adf-eda5-4d6e-a42d-cae3a8e718d5,Michael Macdonald,padillastephen@example.com,665-526-9294,2023-01-03,UK,England,Powellland,churned
983094f4-1d7e-47a1-8613-1747a9051d1f,Laura Shields,zunigamelissa@example.com,5219165908,2023-02-26,US,Hawaii,Johnsonview,dormant
68cfd71d-256e-4e25-8b2b-fbd7048f0c99,Jennifer Arellano,albertclark@example.net,650-776-6549,2022-10-05,US,Louisiana,New David,vip
d90e44df-f759-427c-8a87-9aa0e8a3b732,Tina Maddox,merrittbrian@example.com,(660)751-5927x364,2022-09-30,Germany,Hesse,Olsonborough,churned
b3a5b702-4adb-40e1-9a96-7e9b869cc524,Jessica Brown,umccoy@example.com,851.399.0436,2023-10-12,UK,Wales,West Kevin,vip
07a53fcc-0104-49ba-87ee-5a9de9cd10b5,Sarah Johnson,sarahkrueger@example.net,(778)583-6376,2023-08-17,US,Colorado,South Kristi,active
fe45a33b-e2ed-4c80-a918-01691ab02b37,Nicholas Perez,mhodges@example.com,001-394-993-0729x4504,2022-04-12,UK,England,Janetfurt,vip
6400274e-ad92-41e5-b349-429ae7ef8eae,Kaitlyn Vaughn,smallmia@example.org,001-886-611-6063x9139,2023-11-11,US,Connecticut,Joseton,active
c33d9370-6f16-40f5-a0f7-1c668bf9f643,John Dean,brandythomas@example.com,743.260.5709,2023-09-15,US,Texas,West Timothy,active
6b900b4e-3f5f-4686-ba6a-24b61c668f39,Donald Hicks,josephlittle@example.org,9837282560,2024-04-26,Germany,Lower Saxony,South Isaiahhaven,new
ce6abd3a-3078-4ba8-9dac-a40c4b6fcba9,Cynthia Roberts,tuckerstephanie@example.com,001-921-760-4723x82959,2022-05-28,UK,Wales,Lake Alejandro,active
71017aa3-5bff-4f34-b600-4c35aaad3880,Maria Boyd,xweeks@example.org,001-746-662-4775x41299,2023-08-18,US,New Mexico,Ritastad,vip
984b0359-06a3-4f31-98bb-cff581882bf6,Carlos Thomas,anthonyolsen@example.org,(351)635-0028x688,2023-08-08,Canada,New Brunswick,Felicialand,active
a9199282-7d5d-4d33-8706-f8aff07b2e66,Jon Callahan,loriperez@example.com,974-752-1945x830,2023-07-06,UK,Wales,Port Jennifer,active
278d1970-0544-4e9f-bbeb-fa3aab33b66f,Lucas Padilla,ebennett@example.org,(520)234-8178x42562,2024-03-01,UK,Northern Ireland,New Jason,new
1b2e9092-8666-47e5-b883-83f20d3dba6e,Adriana Taylor,travis14@example.org,(335)363-3748x532,2022-11-22,Germany,Lower Saxony,East Stephanieshire,vip
6210dc4f-881a-4ea1-8c29-824ae2891f1f,Christopher Fuller MD,ihart@example.com,(597)462-2530x775,2022-04-18,US,Georgia,Lake Laurenshire,dormant
1fb25561-26a4-4762-be75-7bc01609052d,Jeremiah Duncan,hrobinson@example.com,(268)376-2350x768,2023-12-29,UK,Wales,Sarahhaven,active
7e78b0e9-6156-4594-a32d-34b1b51c4c0f,Joel Chen,chad95@example.com,001-308-782-0460x268,2023-02-22,US,Hawaii,Perkinshaven,active
64b659f5-c547-4f74-a1e7-50a0c0325eb7,Pam Gonzalez,booneaaron@example.org,694-903-2572x67954,2023-04-25,Australia,Tasmania,Christinemouth,dormant
c5535ec3-768f-4994-9667-7bef27295a44,Jeffery Alexander,pdunn@example.com,(353)717-2628x4029,2022-04-08,US,Florida,East Tammy,active
8b7b601d-b740-499e-864c-b9d1056ed861,Candice Armstrong,travis69@example.com,(993)709-0344x028,2023-07-07,US,Wyoming,Yuhaven,active
e21d4513-ab2a-4ac7-9860-381724efa4a7,Caleb Haas,amber10@example.net,(647)717-3694,2023-05-11,US,Massachusetts,Austinton,vip
1cd2c801-5a2f-479a-bc9a-8b08faa0c8e4,Marissa Williams,scott18@example.org,346.918.8032,2024-02-15,UK,England,South Sherry,new
c44bc794-4a8a-43fd-abce-9c694e8830fd,William Anthony,hgoodman@example.net,(619)906-6794x28126,2023-06-12,US,Oregon,East Matthewberg,active
d682e65f-62aa-43bd-8de9-67f6127b5c53,Randy Thompson,johnsonchristopher@example.com,910.513.2804,2023-06-15,Germany,Hamburg,Shaunside,active
afc1c824-f5b1-4847-9219-cdf9aba4361a,Jared Simmons,kleincassandra@example.com,(800)835-2902x119,2023-03-21,US,Massachusetts,South Michael,vip
b143dfbc-a2c3-43d3-807a-48925bd2715c,Bradley Jenkins,bradforddawn@example.net,001-909-881-8017x50102,2023-06-24,US,Kentucky,East Charles,active
6a7419a1-b0f0-477b-9c84-4c42be645bf8,Alice Ryan,michelle60@example.org,001-415-677-1133x4659,2022-09-19,US,Minnesota,West Chase,dormant
c70efc24-7937-4bed-a914-ae131c252469,Lisa Evans,hmedina@example.com,+1-522-497-1294,2022-01-08,US,North Carolina,Sandrastad,active
5c792379-5a08-457e-b88f-01fbed011923,Jessica Mcpherson,reedbrittany@example.com,+1-544-456-2493x5451,2023-03-09,Germany,North Rhine-Westphalia,Longshire,dormant
e28afd39-b42d-4908-b054-6dcc9f96b8ca,David Harvey,cantujames@example.net,219-996-0160x10288,2024-04-23,US,South Dakota,Daybury,active
d1171204-eadd-4fc4-9a57-eda06c1e6a63,Daniel Nguyen,masonallen@example.com,(749)336-8822,2022-11-10,US,Alabama,Lake Michaelhaven,active
5d7439f3-e412-4db2-9e37-c358a6e2c256,Sara Cannon,alopez@example.com,+1-641-479-1507x651,2024-03-01,US,Alaska,Lake Troy,new
d6362348-f33c-4b25-9c4e-d965696b6fed,Maria Shannon,millsmichelle@example.com,393-204-3716,2022-08-07,US,New Mexico,Sullivanside,vip
68197f74-f3e4-4f29-8ee1-0efb8500e190,Daniel Ashley,jacobwilcox@example.org,(213)308-9751x593,2022-02-14,US,Texas,Thomasshire,active
0dd25507-0286-4353-b6e2-4fe8d3734adb,Christopher Branch,madisonmitchell@example.com,683-933-6383x74880,2024-02-15,UK,Northern Ireland,Millerfort,new
5e85eedc-fef1-4739-a6d6-51f3291d7b4d,Carlos Harper,vjones@example.net,741-925-7516x19455,2022-11-30,UK,Northern Ireland,Adamston,active
a7c63e0d-006d-4b7d-a0ef-818644b04a1b,Justin Tate,zthomas@example.net,607.625.9588x1885,2022-01-01,US,Georgia,South Rickhaven,dormant
8893e9ed-3307-4fef-85b7-50e05435d0c8,Kelsey Mcdonald,jessica02@example.com,850.358.8861,2022-12-21,UK,Northern Ireland,South Annette,dormant
75afd17b-adc5-4338-af31-fd42b9f69a6c,Caroline Huffman,dponce@example.net,793.905.7759x81834,2024-04-30,US,Nebraska,Margaretshire,new
ea7be9f9-3c48-436d-a95b-0ffb76c45125,David Oneal,rsawyer@example.net,001-484-498-8962x66081,2023-07-22,US,Virginia,Markstad,active
078d2eaf-798c-48f1-8d13-85f3f2430214,Jennifer Silva,mhenderson@example.org,(606)225-5350x3373,2022-10-12,US,California,Richardland,active
dd75475c-5d27-4401-9bbd-a9364e86b364,Joshua Stewart,sheila80@example.net,742.860.7760,2024-04-18,US,Massachusetts,Lake Scottside,new
45715a74-0eab-4fb9-aaa7-47e48d489973,David Delacruz,kennethmartin@example.net,+1-390-687-1033x124,2022-09-14,UK,Scotland,South Laura,dormant
